Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde11252      Vardas68410       7.60            7.40
Pavarde70191      Vardas55609       7.60            7.60
Pavarde37545      Vardas98448       7.60            7.00
Pavarde1804       Vardas52094       7.60            7.80
Pavarde69050      Vardas30553       7.60            8.20
Pavarde10740      Vardas9152        7.60            7.80
Pavarde62782      Vardas97170       7.60            8.00
Pavarde62569      Vardas8221        7.60            7.60
Pavarde72710      Vardas96689       7.60            7.40
Pavarde92824      Vardas45661       7.60            7.80
Pavarde1978       Vardas91252       7.60            7.80
Pavarde60975      Vardas21603       7.60            7.80
Pavarde91043      Vardas62774       7.60            8.00
Pavarde80962      Vardas46030       7.60            7.40
Pavarde57995      Vardas99044       7.60            7.00
Pavarde21270      Vardas10998       7.60            7.20
Pavarde20056      Vardas48192       7.60            7.40
Pavarde24015      Vardas94222       7.60            7.00
Pavarde36168      Vardas53982       7.60            7.80
Pavarde32736      Vardas93193       7.60            7.60
Pavarde52200      Vardas13760       7.60            7.40
Pavarde94306      Vardas38938       7.60            7.40
Pavarde83029      Vardas62280       7.60            7.60
Pavarde3959       Vardas5576        7.60            7.20
Pavarde46931      Vardas82169       7.60            7.40
Pavarde18288      Vardas35952       7.60            7.60
Pavarde88181      Vardas38259       7.60            7.60
Pavarde40221      Vardas56369       7.60            7.40
Pavarde64111      Vardas1432        7.60            7.80
Pavarde30350      Vardas10772       7.60            7.40
Pavarde28922      Vardas29128       7.60            7.80
Pavarde53268      Vardas15539       7.60            7.00
Pavarde28972      Vardas14045       7.60            7.40
Pavarde94381      Vardas149         7.60            8.00
Pavarde40982      Vardas27195       7.60            7.40
Pavarde41210      Vardas66317       7.60            7.60
Pavarde7886       Vardas93311       7.60            7.40
Pavarde66143      Vardas42768       7.60            7.60
Pavarde45694      Vardas64134       7.60            7.40
Pavarde58228      Vardas86894       7.60            7.40
Pavarde84397      Vardas41192       7.60            7.40
Pavarde81388      Vardas97695       7.60            8.20
Pavarde88718      Vardas59805       7.60            7.40
Pavarde58073      Vardas73595       7.60            7.40
Pavarde60891      Vardas4264        7.60            7.40
Pavarde75810      Vardas66063       7.60            7.00
Pavarde18584      Vardas47037       7.60            7.60
Pavarde68762      Vardas66807       7.60            7.20
Pavarde92056      Vardas33803       7.60            7.60
Pavarde8217       Vardas17173       7.60            7.40
Pavarde28446      Vardas74522       7.60            7.40
Pavarde62306      Vardas29380       7.60            7.60
Pavarde21488      Vardas98429       7.60            7.40
Pavarde30869      Vardas6440        7.60            8.40
Pavarde68828      Vardas39674       7.60            8.20
Pavarde7360       Vardas92157       7.60            7.80
Pavarde34991      Vardas44117       7.60            7.20
Pavarde60222      Vardas41863       7.60            7.80
Pavarde87633      Vardas83308       7.60            7.40
Pavarde60126      Vardas77778       7.60            7.40
Pavarde23295      Vardas18852       7.60            7.40
Pavarde82722      Vardas74828       7.60            7.80
Pavarde57025      Vardas31932       7.60            7.80
Pavarde23692      Vardas36750       7.60            7.20
Pavarde53766      Vardas76635       7.60            6.80
Pavarde47175      Vardas17092       7.60            7.80
Pavarde40427      Vardas10570       7.60            7.60
Pavarde33682      Vardas61372       7.60            7.80
Pavarde22515      Vardas91086       7.60            7.40
Pavarde30337      Vardas11004       7.60            7.60
Pavarde61402      Vardas2979        7.60            7.20
Pavarde7578       Vardas12169       7.60            7.80
Pavarde66546      Vardas89489       7.60            7.40
Pavarde43068      Vardas48872       7.60            7.80
Pavarde37939      Vardas88267       7.60            7.20
Pavarde10958      Vardas75199       7.60            8.20
Pavarde76406      Vardas207         7.60            8.00
Pavarde91652      Vardas65297       7.60            7.40
Pavarde57305      Vardas85644       7.60            7.40
Pavarde81861      Vardas85301       7.60            7.60
Pavarde43683      Vardas46557       7.60            7.40
Pavarde40533      Vardas36442       7.60            7.40
Pavarde69829      Vardas51134       7.60            7.60
Pavarde5457       Vardas68832       7.60            7.20
Pavarde54599      Vardas81419       7.60            7.60
Pavarde97667      Vardas81880       7.60            7.80
Pavarde49968      Vardas45076       7.60            7.00
Pavarde55026      Vardas21567       7.60            7.20
Pavarde655        Vardas77727       7.60            7.40
Pavarde31945      Vardas91414       7.60            7.80
Pavarde18529      Vardas15579       7.60            7.60
Pavarde17610      Vardas17418       7.60            7.20
Pavarde46632      Vardas8548        7.60            7.80
Pavarde89240      Vardas84617       7.60            7.40
Pavarde21018      Vardas23398       7.60            7.40
Pavarde15384      Vardas55213       7.60            7.60
Pavarde854        Vardas91014       7.60            7.40
Pavarde35529      Vardas42570       7.60            7.40
Pavarde12222      Vardas88575       7.60            7.40
Pavarde97801      Vardas84998       7.60            8.00
Pavarde53675      Vardas90541       7.60            7.40
Pavarde8382       Vardas17780       7.60            7.80
Pavarde57095      Vardas20633       7.60            7.40
Pavarde22635      Vardas65394       7.60            7.80
Pavarde47882      Vardas33913       7.60            7.40
Pavarde70598      Vardas95225       7.60            7.60
Pavarde83431      Vardas14244       7.60            7.40
Pavarde9823       Vardas11550       7.60            7.40
Pavarde15869      Vardas32614       7.60            7.00
Pavarde57632      Vardas5782        7.60            7.60
Pavarde75308      Vardas44619       7.60            7.40
Pavarde38902      Vardas37923       7.60            7.40
Pavarde54053      Vardas34163       7.60            7.80
Pavarde78989      Vardas68408       7.60            7.40
Pavarde15072      Vardas39504       7.60            7.60
Pavarde83311      Vardas9918        7.60            7.80
Pavarde3789       Vardas30822       7.60            7.40
Pavarde11550      Vardas87498       7.60            7.80
Pavarde93822      Vardas84409       7.60            7.60
Pavarde4882       Vardas35761       7.60            7.40
Pavarde93831      Vardas7503        7.60            7.40
Pavarde50185      Vardas64592       7.60            7.20
Pavarde23946      Vardas29461       7.60            8.00
Pavarde92678      Vardas96630       7.60            7.80
Pavarde12258      Vardas47317       7.60            7.40
Pavarde44690      Vardas6893        7.60            7.80
Pavarde44627      Vardas60058       7.60            7.00
Pavarde78269      Vardas19331       7.60            7.40
Pavarde34793      Vardas66995       7.60            7.60
Pavarde88431      Vardas61304       7.60            7.40
Pavarde49491      Vardas87322       7.60            7.40
Pavarde95481      Vardas70938       7.60            7.40
Pavarde11804      Vardas37005       7.60            7.80
Pavarde87901      Vardas88550       7.60            8.20
Pavarde51965      Vardas20044       7.60            7.40
Pavarde61248      Vardas13975       7.60            7.80
Pavarde27543      Vardas57439       7.60            7.40
Pavarde32896      Vardas44111       7.60            7.60
Pavarde43809      Vardas27749       7.60            7.40
Pavarde75831      Vardas26209       7.60            7.00
Pavarde3556       Vardas63185       7.60            7.80
Pavarde62092      Vardas97729       7.60            6.80
Pavarde47916      Vardas93022       7.60            7.60
Pavarde37873      Vardas47943       7.60            6.80
Pavarde97704      Vardas958         7.60            6.80
Pavarde64089      Vardas24501       7.60            7.60
Pavarde76736      Vardas8710        7.60            7.20
Pavarde78954      Vardas4486        7.60            7.40
Pavarde41889      Vardas4460        7.60            7.80
Pavarde18927      Vardas18501       7.60            7.80
Pavarde21981      Vardas29473       7.60            7.80
Pavarde39871      Vardas10808       7.60            7.80
Pavarde72859      Vardas33326       7.60            7.60
Pavarde64899      Vardas62463       7.60            7.40
Pavarde60736      Vardas11006       7.60            7.40
Pavarde81629      Vardas7770        7.60            7.40
Pavarde76958      Vardas20402       7.60            7.80
Pavarde81616      Vardas96796       7.60            7.80
Pavarde44346      Vardas1931        7.60            7.20
Pavarde38284      Vardas26368       7.60            7.60
Pavarde84824      Vardas61583       7.60            7.60
Pavarde31508      Vardas60908       7.60            7.00
Pavarde20835      Vardas45990       7.60            7.80
Pavarde42379      Vardas78854       7.60            6.80
Pavarde36767      Vardas61670       7.60            7.20
Pavarde39339      Vardas73713       7.60            7.40
Pavarde2115       Vardas34137       7.60            7.40
Pavarde56788      Vardas40262       7.60            7.80
Pavarde5533       Vardas5564        7.60            8.40
Pavarde46946      Vardas37578       7.60            7.60
Pavarde75873      Vardas68533       7.60            7.40
Pavarde24502      Vardas82750       7.60            7.40
Pavarde72269      Vardas15261       7.60            7.40
Pavarde35539      Vardas14557       7.60            7.20
Pavarde34988      Vardas87303       7.60            7.00
Pavarde88753      Vardas12192       7.60            7.80
Pavarde34640      Vardas97620       7.60            7.40
Pavarde15096      Vardas58265       7.60            6.80
Pavarde34529      Vardas24916       7.60            7.40
Pavarde36075      Vardas5703        7.60            7.40
Pavarde57593      Vardas49247       7.60            7.40
Pavarde56266      Vardas51883       7.60            7.80
Pavarde75996      Vardas69520       7.60            7.00
Pavarde47380      Vardas41672       7.60            7.60
Pavarde65899      Vardas16028       7.60            7.80
Pavarde29056      Vardas23934       7.60            7.20
Pavarde28572      Vardas29033       7.60            7.00
Pavarde64461      Vardas93225       7.60            7.20
Pavarde97538      Vardas2547        7.60            7.80
Pavarde92858      Vardas75537       7.60            7.40
Pavarde39808      Vardas77527       7.60            7.80
Pavarde69733      Vardas59500       7.60            7.40
Pavarde96834      Vardas86557       7.60            7.80
Pavarde2544       Vardas54052       7.60            7.60
Pavarde86820      Vardas80148       7.60            7.80
Pavarde92185      Vardas67361       7.60            7.40
Pavarde7377       Vardas74538       7.60            7.40
Pavarde20270      Vardas99268       7.60            7.40
Pavarde83773      Vardas60994       7.60            7.60
Pavarde89811      Vardas41627       7.60            8.40
Pavarde9774       Vardas33554       7.60            7.60
Pavarde5380       Vardas46596       7.60            7.80
Pavarde66149      Vardas79968       7.60            7.00
Pavarde73439      Vardas94172       7.60            7.60
Pavarde6213       Vardas24825       7.60            7.20
Pavarde62614      Vardas17944       7.60            7.40
Pavarde56605      Vardas40102       7.60            7.60
Pavarde25343      Vardas58688       7.60            7.20
Pavarde83097      Vardas55776       7.60            7.40
Pavarde36459      Vardas16877       7.60            7.20
Pavarde65472      Vardas54085       7.60            7.20
Pavarde49281      Vardas86185       7.60            7.00
Pavarde70778      Vardas97593       7.60            7.60
Pavarde18277      Vardas91324       7.60            7.40
Pavarde67718      Vardas48409       7.60            7.40
Pavarde90415      Vardas92269       7.60            7.40
Pavarde72129      Vardas54407       7.60            8.40
Pavarde53123      Vardas67080       7.60            7.20
Pavarde43182      Vardas10624       7.60            7.40
Pavarde51325      Vardas17533       7.60            8.00
Pavarde14115      Vardas96048       7.60            7.00
Pavarde78013      Vardas25168       7.60            7.60
Pavarde2798       Vardas38022       7.60            7.00
Pavarde13403      Vardas28824       7.60            7.80
Pavarde20971      Vardas76003       7.60            7.40
Pavarde37419      Vardas21864       7.60            7.60
Pavarde89946      Vardas56598       7.60            7.00
Pavarde66787      Vardas22621       7.60            7.20
Pavarde75791      Vardas62017       7.60            7.60
Pavarde24218      Vardas95978       7.60            7.80
Pavarde14812      Vardas23564       7.60            7.40
Pavarde50637      Vardas29992       7.60            7.60
Pavarde99179      Vardas36433       7.60            7.60
Pavarde65390      Vardas65295       7.60            7.40
Pavarde50653      Vardas23382       7.60            7.40
Pavarde14978      Vardas51452       7.60            7.40
Pavarde43755      Vardas65306       7.60            7.80
Pavarde1059       Vardas84165       7.60            7.80
Pavarde32765      Vardas69327       7.60            7.40
Pavarde98743      Vardas64250       7.60            7.40
Pavarde56504      Vardas10756       7.60            7.20
Pavarde56465      Vardas34675       7.60            7.80
Pavarde42326      Vardas62706       7.60            7.60
Pavarde67935      Vardas21859       7.60            7.80
Pavarde91890      Vardas25461       7.60            7.20
Pavarde12551      Vardas45686       7.60            7.20
Pavarde33900      Vardas25207       7.60            7.40
Pavarde26701      Vardas17061       7.60            7.60
Pavarde75553      Vardas71276       7.60            7.80
Pavarde81375      Vardas72115       7.60            7.20
Pavarde67809      Vardas92267       7.60            6.80
Pavarde66096      Vardas83348       7.60            7.40
Pavarde27305      Vardas51161       7.60            7.60
Pavarde72768      Vardas2087        7.60            7.60
Pavarde61423      Vardas27119       7.60            7.60
Pavarde22765      Vardas99756       7.60            7.40
Pavarde33314      Vardas56136       7.60            7.60
Pavarde60327      Vardas80242       7.60            7.80
Pavarde78603      Vardas70128       7.60            7.60
Pavarde17277      Vardas45728       7.60            7.40
Pavarde1007       Vardas19398       7.60            7.40
Pavarde86660      Vardas39824       7.60            7.60
Pavarde89209      Vardas20022       7.60            7.60
Pavarde15075      Vardas32638       7.60            7.60
Pavarde49201      Vardas15575       7.60            7.80
Pavarde29553      Vardas78740       7.60            7.80
Pavarde40952      Vardas39202       7.60            7.40
Pavarde25783      Vardas13628       7.60            7.40
Pavarde64917      Vardas19402       7.60            7.40
Pavarde20239      Vardas26307       7.60            7.80
Pavarde53457      Vardas27713       7.60            7.40
Pavarde76751      Vardas58358       7.60            7.40
Pavarde36681      Vardas57035       7.60            7.80
Pavarde74214      Vardas78797       7.60            7.40
Pavarde95860      Vardas46554       7.60            7.00
Pavarde15016      Vardas81607       7.60            7.80
Pavarde7050       Vardas83874       7.60            7.40
Pavarde78852      Vardas52200       7.60            8.20
Pavarde28014      Vardas89218       7.60            7.80
Pavarde81318      Vardas59691       7.60            7.80
Pavarde67836      Vardas10173       7.60            8.00
Pavarde86270      Vardas78381       7.60            7.20
Pavarde19291      Vardas84922       7.60            7.00
Pavarde70158      Vardas47130       7.60            8.40
Pavarde18343      Vardas80620       7.60            7.20
Pavarde15617      Vardas81685       7.60            7.40
Pavarde12004      Vardas71296       7.60            7.80
Pavarde41937      Vardas52352       7.60            8.00
Pavarde33099      Vardas23982       7.60            7.40
Pavarde86570      Vardas97362       7.60            6.80
Pavarde53665      Vardas86233       7.60            7.20
Pavarde12142      Vardas76496       7.60            7.40
Pavarde48961      Vardas99585       7.60            7.40
Pavarde40018      Vardas66692       7.60            7.40
Pavarde88595      Vardas89954       7.60            6.80
Pavarde48085      Vardas48074       7.60            7.40
Pavarde85454      Vardas43691       7.60            7.20
Pavarde33781      Vardas22667       7.60            7.40
Pavarde90913      Vardas37498       7.60            7.60
Pavarde71790      Vardas28202       7.60            8.00
Pavarde94909      Vardas11133       7.60            7.80
Pavarde2094       Vardas1292        7.60            7.40
Pavarde63935      Vardas11899       7.60            7.20
Pavarde63851      Vardas30302       7.60            7.60
Pavarde79782      Vardas24103       7.60            7.00
Pavarde35070      Vardas71934       7.60            6.80
Pavarde98719      Vardas38468       7.60            7.60
Pavarde67658      Vardas10197       7.60            7.80
Pavarde13482      Vardas88206       7.60            7.40
Pavarde68560      Vardas62154       7.60            7.40
Pavarde97097      Vardas74942       7.60            7.40
Pavarde73279      Vardas62898       7.60            7.80
Pavarde18460      Vardas49203       7.60            7.40
Pavarde88647      Vardas97856       7.60            7.20
Pavarde79574      Vardas82902       7.60            7.40
Pavarde23435      Vardas94282       7.60            7.40
Pavarde1262       Vardas75764       7.60            7.60
Pavarde27551      Vardas11563       7.60            7.20
Pavarde50244      Vardas50157       7.60            7.20
Pavarde67442      Vardas8180        7.60            7.40
Pavarde30116      Vardas58004       7.60            7.40
Pavarde38369      Vardas47247       7.60            7.60
Pavarde34515      Vardas60367       7.60            7.40
Pavarde24445      Vardas17400       7.60            7.40
Pavarde34927      Vardas972         7.60            8.40
Pavarde67488      Vardas41792       7.60            6.80
Pavarde30428      Vardas75599       7.60            7.80
Pavarde2206       Vardas51654       7.60            7.40
Pavarde38447      Vardas53518       7.60            7.40
Pavarde82088      Vardas36111       7.60            7.40
Pavarde59448      Vardas70936       7.60            7.20
Pavarde33765      Vardas88053       7.60            7.40
Pavarde63408      Vardas84217       7.60            7.60
Pavarde91765      Vardas34606       7.60            7.40
Pavarde81773      Vardas70140       7.60            7.00
Pavarde15815      Vardas75241       7.60            7.00
Pavarde50788      Vardas42624       7.60            7.20
Pavarde18991      Vardas65286       7.60            7.40
Pavarde98860      Vardas16012       7.60            7.80
Pavarde78834      Vardas74281       7.60            7.40
Pavarde70620      Vardas37889       7.60            7.40
Pavarde20235      Vardas88153       7.60            7.80
Pavarde25401      Vardas54226       7.60            7.00
Pavarde4334       Vardas96589       7.60            7.40
Pavarde28791      Vardas28706       7.60            7.60
Pavarde6614       Vardas50137       7.60            7.40
Pavarde38832      Vardas11677       7.60            7.60
Pavarde15081      Vardas98429       7.60            7.00
Pavarde65150      Vardas72060       7.60            7.80
Pavarde99027      Vardas61275       7.60            8.00
Pavarde25141      Vardas41492       7.60            7.40
Pavarde21619      Vardas97102       7.60            7.00
Pavarde86496      Vardas16850       7.60            7.60
Pavarde38959      Vardas5179        7.60            7.60
Pavarde5450       Vardas23688       7.60            7.40
Pavarde15908      Vardas47811       7.60            7.60
Pavarde18197      Vardas49941       7.60            8.00
Pavarde75260      Vardas47106       7.60            8.00
Pavarde39184      Vardas1603        7.60            7.80
Pavarde96994      Vardas44811       7.60            7.80
Pavarde39973      Vardas57898       7.60            7.40
Pavarde70457      Vardas78404       7.60            7.60
Pavarde96536      Vardas16958       7.60            7.40
Pavarde43043      Vardas28076       7.60            7.00
Pavarde33687      Vardas28349       7.60            7.60
Pavarde67408      Vardas66967       7.60            7.40
Pavarde12579      Vardas81197       7.60            7.40
Pavarde7405       Vardas1304        7.60            7.40
Pavarde29005      Vardas63752       7.60            7.80
Pavarde92198      Vardas1583        7.60            7.60
Pavarde45068      Vardas68900       7.60            7.80
Pavarde26585      Vardas53809       7.60            7.60
Pavarde65218      Vardas40328       7.60            7.40
Pavarde13729      Vardas75366       7.60            7.40
Pavarde77899      Vardas4313        7.60            7.40
Pavarde16021      Vardas5023        7.60            8.00
Pavarde84077      Vardas14298       7.60            7.40
Pavarde40473      Vardas378         7.60            7.60
Pavarde41620      Vardas9000        7.60            7.60
Pavarde84818      Vardas21277       7.60            7.40
Pavarde87008      Vardas58275       7.60            7.40
Pavarde71731      Vardas87519       7.60            7.20
Pavarde14806      Vardas50560       7.60            7.80
Pavarde87511      Vardas7104        7.60            7.40
Pavarde66395      Vardas94957       7.60            7.40
Pavarde57381      Vardas71893       7.60            7.60
Pavarde23196      Vardas55172       7.60            7.40
Pavarde18158      Vardas20416       7.60            7.80
Pavarde21600      Vardas93895       7.60            7.80
Pavarde9883       Vardas50774       7.60            7.80
Pavarde72661      Vardas46636       7.60            7.40
Pavarde19177      Vardas63156       7.60            7.40
Pavarde44373      Vardas2383        7.60            7.40
Pavarde94530      Vardas1226        7.60            7.40
Pavarde53294      Vardas3663        7.60            7.40
Pavarde20778      Vardas77633       7.60            7.80
Pavarde53250      Vardas13564       7.60            7.20
Pavarde89900      Vardas92935       7.60            7.40
Pavarde51896      Vardas65503       7.60            8.00
Pavarde55172      Vardas31926       7.60            7.60
Pavarde44357      Vardas78075       7.60            7.20
Pavarde34131      Vardas58748       7.60            7.40
Pavarde28035      Vardas47425       7.60            7.80
Pavarde3297       Vardas86736       7.60            7.60
Pavarde61236      Vardas52223       7.60            7.20
Pavarde59849      Vardas3312        7.60            7.40
Pavarde3686       Vardas54206       7.60            7.60
Pavarde76494      Vardas12703       7.60            7.40
Pavarde60341      Vardas25096       7.60            7.80
Pavarde50497      Vardas325         7.60            7.40
Pavarde62770      Vardas52032       7.60            6.80
Pavarde26641      Vardas96228       7.60            7.80
Pavarde66974      Vardas33956       7.60            7.60
Pavarde55356      Vardas19288       7.60            7.60
Pavarde52807      Vardas33628       7.60            7.60
Pavarde70221      Vardas30886       7.60            7.40
Pavarde89194      Vardas89948       7.60            7.00
Pavarde31116      Vardas10362       7.60            7.40
Pavarde23183      Vardas53738       7.60            8.00
Pavarde57210      Vardas98717       7.60            7.00
Pavarde59433      Vardas97735       7.60            7.20
Pavarde23529      Vardas83536       7.60            7.40
Pavarde22769      Vardas62532       7.60            7.40
Pavarde74347      Vardas33724       7.60            7.40
Pavarde20955      Vardas38731       7.60            7.80
Pavarde81141      Vardas9984        7.60            7.60
Pavarde46106      Vardas87702       7.60            7.80
Pavarde84303      Vardas8169        7.60            7.80
Pavarde12248      Vardas79079       7.60            7.40
Pavarde29340      Vardas34543       7.60            7.40
Pavarde4183       Vardas36398       7.60            7.00
Pavarde32511      Vardas66769       7.60            8.00
Pavarde96040      Vardas17631       7.60            7.40
Pavarde55459      Vardas652         7.60            7.60
Pavarde9815       Vardas19428       7.60            7.40
Pavarde12412      Vardas30139       7.60            8.00
Pavarde81768      Vardas18992       7.60            7.80
Pavarde41736      Vardas90588       7.60            7.40
Pavarde26675      Vardas16430       7.60            7.00
Pavarde63797      Vardas17420       7.60            7.60
Pavarde22152      Vardas7082        7.60            8.00
Pavarde42070      Vardas93593       7.60            7.60
Pavarde66188      Vardas14172       7.60            7.80
Pavarde66162      Vardas94195       7.60            7.20
Pavarde98003      Vardas41437       7.60            7.60
Pavarde99747      Vardas94268       7.60            7.00
Pavarde1986       Vardas91186       7.60            8.00
Pavarde70388      Vardas24150       7.60            7.40
Pavarde82155      Vardas32648       7.60            7.60
Pavarde91556      Vardas94500       7.60            7.40
Pavarde41662      Vardas64800       7.60            7.60
Pavarde79864      Vardas49736       7.60            7.20
Pavarde32655      Vardas69536       7.60            7.00
Pavarde40919      Vardas91748       7.60            7.40
Pavarde91213      Vardas34297       7.60            7.40
Pavarde88710      Vardas86086       7.60            7.00
Pavarde90564      Vardas80065       7.60            7.20
Pavarde73699      Vardas89656       7.60            7.60
Pavarde80003      Vardas48588       7.60            7.80
Pavarde5718       Vardas67767       7.60            7.80
Pavarde77582      Vardas43655       7.60            7.80
Pavarde84530      Vardas57234       7.60            7.00
Pavarde94335      Vardas92418       7.60            7.40
Pavarde38680      Vardas59123       7.60            7.80
Pavarde17746      Vardas99059       7.60            7.20
Pavarde55602      Vardas40137       7.60            7.60
Pavarde52932      Vardas5751        7.60            8.00
Pavarde25669      Vardas83244       7.60            8.40
Pavarde32151      Vardas44527       7.60            7.40
Pavarde48376      Vardas86655       7.60            7.40
Pavarde20178      Vardas76919       7.60            7.20
Pavarde20633      Vardas55386       7.60            7.40
Pavarde61972      Vardas53466       7.60            7.60
Pavarde7068       Vardas11098       7.60            7.60
Pavarde35295      Vardas93527       7.60            7.40
Pavarde82243      Vardas43828       7.60            7.00
Pavarde18642      Vardas58575       7.60            8.00
Pavarde21284      Vardas88076       7.60            7.60
Pavarde61623      Vardas12136       7.60            7.60
Pavarde55883      Vardas70834       7.60            7.40
Pavarde87620      Vardas34017       7.60            7.80
Pavarde38493      Vardas22108       7.60            7.20
Pavarde17411      Vardas3155        7.60            7.80
Pavarde53545      Vardas41036       7.60            7.40
Pavarde56809      Vardas25012       7.60            7.40
Pavarde87715      Vardas76852       7.60            7.60
Pavarde66919      Vardas67622       7.60            7.40
Pavarde15315      Vardas63442       7.60            7.40
Pavarde32187      Vardas23018       7.60            7.40
Pavarde92574      Vardas77257       7.60            7.40
Pavarde36191      Vardas22078       7.60            7.40
Pavarde19525      Vardas7588        7.60            6.60
Pavarde39180      Vardas62961       7.60            7.60
Pavarde4598       Vardas15870       7.60            7.80
Pavarde19082      Vardas29919       7.60            8.00
Pavarde64323      Vardas88745       7.60            7.40
Pavarde14630      Vardas11509       7.60            7.40
Pavarde42811      Vardas54328       7.60            7.40
Pavarde68905      Vardas47308       7.60            7.40
Pavarde21313      Vardas31276       7.60            7.80
Pavarde63304      Vardas79629       7.60            7.20
Pavarde46912      Vardas86364       7.60            7.80
Pavarde54021      Vardas18402       7.60            7.40
Pavarde28258      Vardas71225       7.60            7.40
Pavarde90559      Vardas74002       7.60            7.40
Pavarde34514      Vardas54619       7.60            7.60
Pavarde18322      Vardas90235       7.60            7.80
Pavarde1410       Vardas68867       7.60            7.40
Pavarde95761      Vardas13334       7.60            7.40
Pavarde88883      Vardas35350       7.60            7.00
Pavarde57810      Vardas83919       7.60            7.40
Pavarde76512      Vardas79070       7.60            7.40
Pavarde42546      Vardas94313       7.60            7.20
Pavarde14347      Vardas21588       7.60            7.80
Pavarde95319      Vardas59323       7.60            7.80
Pavarde13553      Vardas4916        7.60            7.20
Pavarde19983      Vardas37226       7.60            7.60
Pavarde53338      Vardas3609        7.60            7.40
Pavarde94504      Vardas59043       7.60            7.60
Pavarde47179      Vardas8554        7.60            7.40
Pavarde86970      Vardas20450       7.60            7.00
Pavarde91019      Vardas41217       7.60            7.60
Pavarde64343      Vardas40781       7.60            7.40
Pavarde80685      Vardas48112       7.60            7.20
Pavarde76738      Vardas82914       7.60            7.60
Pavarde17190      Vardas16144       7.60            8.00
Pavarde24923      Vardas54535       7.60            8.20
Pavarde59196      Vardas53264       7.60            7.40
Pavarde7325       Vardas69588       7.60            7.20
Pavarde95520      Vardas58145       7.60            7.40
Pavarde91300      Vardas17981       7.60            7.80
Pavarde18401      Vardas8445        7.60            7.80
Pavarde45825      Vardas25119       7.60            7.80
Pavarde7845       Vardas39433       7.60            7.40
Pavarde98617      Vardas61322       7.60            7.60
Pavarde97304      Vardas8444        7.60            7.00
Pavarde75050      Vardas5509        7.60            7.40
Pavarde64166      Vardas6329        7.60            7.40
Pavarde37056      Vardas65603       7.60            7.60
Pavarde78577      Vardas82730       7.60            8.00
Pavarde54935      Vardas29278       7.60            7.20
Pavarde46620      Vardas87137       7.60            7.60
Pavarde31904      Vardas29592       7.60            7.40
Pavarde33999      Vardas44926       7.60            7.80
Pavarde33027      Vardas81847       7.60            7.40
Pavarde19611      Vardas9760        7.60            7.40
Pavarde50526      Vardas12582       7.60            7.40
Pavarde13950      Vardas4559        7.60            7.00
Pavarde34537      Vardas14759       7.60            7.60
Pavarde12537      Vardas25289       7.60            7.80
Pavarde85004      Vardas66945       7.60            7.80
Pavarde17876      Vardas62924       7.60            7.40
Pavarde35436      Vardas69006       7.60            7.60
Pavarde943        Vardas33988       7.60            7.60
Pavarde6022       Vardas73878       7.60            7.60
Pavarde53963      Vardas7067        7.60            7.60
Pavarde98360      Vardas50339       7.60            7.40
Pavarde28938      Vardas83738       7.60            7.40
Pavarde33078      Vardas89112       7.60            7.60
Pavarde94713      Vardas32339       7.60            7.00
Pavarde83095      Vardas23562       7.60            7.40
Pavarde41325      Vardas18151       7.60            7.40
Pavarde40707      Vardas28784       7.60            7.20
Pavarde21491      Vardas5791        7.60            7.60
Pavarde62862      Vardas1682        7.60            7.80
Pavarde82310      Vardas44358       7.60            7.00
Pavarde28600      Vardas31181       7.60            7.40
Pavarde19724      Vardas28890       7.60            7.20
Pavarde26513      Vardas8404        7.60            7.40
Pavarde57071      Vardas47742       7.60            7.80
Pavarde92555      Vardas28858       7.60            7.20
Pavarde50483      Vardas74999       7.60            7.80
Pavarde41986      Vardas1693        7.60            8.00
Pavarde74876      Vardas15684       7.60            7.00
Pavarde28599      Vardas1133        7.60            7.40
Pavarde66274      Vardas93725       7.60            7.40
Pavarde85269      Vardas67575       7.60            7.40
Pavarde39659      Vardas66508       7.60            7.00
Pavarde13779      Vardas16519       7.60            7.40
Pavarde93959      Vardas38057       7.60            7.40
Pavarde9550       Vardas7236        7.60            7.80
Pavarde76948      Vardas63576       7.60            7.20
Pavarde4839       Vardas75252       7.60            7.80
Pavarde67493      Vardas91024       7.60            7.40
Pavarde69450      Vardas93654       7.60            7.00
Pavarde82852      Vardas16279       7.60            7.00
Pavarde41401      Vardas53263       7.60            7.40
Pavarde70138      Vardas94671       7.60            7.80
Pavarde15326      Vardas79918       7.60            7.40
Pavarde4888       Vardas17524       7.60            7.40
Pavarde66637      Vardas15463       7.60            7.60
Pavarde70146      Vardas8484        7.60            7.40
Pavarde23842      Vardas87826       7.60            7.40
Pavarde23335      Vardas73492       7.60            7.80
Pavarde38297      Vardas54577       7.60            7.40
Pavarde99747      Vardas32090       7.60            7.80
Pavarde63464      Vardas59964       7.60            7.80
Pavarde73292      Vardas3670        7.60            7.80
Pavarde69885      Vardas67051       7.60            7.00
Pavarde3437       Vardas69350       7.60            7.80
Pavarde76295      Vardas76774       7.60            7.40
Pavarde57135      Vardas88833       7.60            7.00
Pavarde22470      Vardas25564       7.60            8.20
Pavarde34045      Vardas5030        7.60            7.80
Pavarde67257      Vardas90482       7.60            7.40
Pavarde14252      Vardas3679        7.60            7.60
Pavarde7933       Vardas78959       7.60            7.60
